,file_name_data,vocal_label,gender_label,type_of_data_label,gender_label_transformed,vocal_label_mapped
2510,o/m11_scales_straight_o,o,m,scales,0.0,3
2511,o/f9_scales_vibrato_o,o,f,scales,1.0,3
2512,o/f5_arpeggios_straight_o,o,f,arpeggios,1.0,3
2513,o/m6_arpeggios_f_fast_forte_o,o,m,arpeggios,0.0,3
2514,o/m4_arpeggios_vibrato_o,o,m,arpeggios,0.0,3
2515,o/f6_scales_f_fast_piano_o,o,f,scales,1.0,3
2516,o/m10_arpeggios_f_fast_piano_o,o,m,arpeggios,0.0,3
2517,o/m2_arpeggios_vocal_fry_o,o,m,arpeggios,0.0,3
2518,o/m2_scales_vocal_fry_o,o,m,scales,0.0,3
2519,o/m3_long_straight_o,o,m,long,0.0,3
2520,o/m10_long_forte_o,o,m,long,0.0,3
2521,o/f1_arpeggios_f_fast_piano_o,o,f,arpeggios,1.0,3
2522,o/f8_long_forte_o,o,f,long,1.0,3
2523,o/f2_arpeggios_belt_o,o,f,arpeggios,1.0,3
2524,o/f4_long_forte_o,o,f,long,1.0,3
2525,o/m5_arpeggios_straight_o,o,m,arpeggios,0.0,3
2526,o/m9_long_inhaled_o,o,m,long,0.0,3
2527,o/f3_scales_f_slow_forte_o,o,f,scales,1.0,3
2528,o/f7_arpeggios_c_slow_piano_o,o,f,arpeggios,1.0,3
2529,o/m1_arpeggios_belt_o,o,m,arpeggios,0.0,3
2530,o/f3_arpeggios_f_slow_forte_o,o,f,arpeggios,1.0,3
2531,o/m2_scales_lip_trill_o,o,m,scales,0.0,3
2532,o/f8_arpeggios_c_fast_forte_o,o,f,arpeggios,1.0,3
2533,o/f7_ long_trillo_o,o,f, long,1.0,3
2534,o/f1_scales_f_slow_piano_o,o,f,scales,1.0,3
2535,o/m8_scales_vocal_fry_o,o,m,scales,0.0,3
2536,o/f1_long_straight_o,o,f,long,1.0,3
2537,o/m11_scales_c_fast_piano_o,o,m,scales,0.0,3
2538,o/f1_long_trill_o,o,f,long,1.0,3
2539,o/f1_arpeggios_c_slow_piano_o,o,f,arpeggios,1.0,3
2540,o/f5_arpeggios_f_slow_forte_o,o,f,arpeggios,1.0,3
2541,o/m10_scales_breathy_o,o,m,scales,0.0,3
2542,o/f7_long_inhaled_o,o,f,long,1.0,3
2543,o/f8_scales_f_fast_forte_o,o,f,scales,1.0,3
2544,o/m9_scales_belt_o,o,m,scales,0.0,3
2545,o/f8_long_straight_o,o,f,long,1.0,3
2546,o/m7_arpeggios_c_fast_forte_o,o,m,arpeggios,0.0,3
2547,o/m7_scales_c_slow_piano_o,o,m,scales,0.0,3
2548,o/f9_arpeggios_c_slow_piano_o,o,f,arpeggios,1.0,3
2549,o/m11_arpeggios_c_fast_piano_o,o,m,arpeggios,0.0,3
2550,o/m6_arpeggios_f_fast_piano_o,o,m,arpeggios,0.0,3
2551,o/m11_long_straight_o,o,m,long,0.0,3
2552,o/m10_scales_vocal_fry_o,o,m,scales,0.0,3
2553,o/f2_scales_straight_o,o,f,scales,1.0,3
2554,o/m6_scales_belt_o,o,m,scales,0.0,3
2555,o/m11_arpeggios_c_fast_forte_o,o,m,arpeggios,0.0,3
2556,o/f5_arpeggios_c_fast_forte_o,o,f,arpeggios,1.0,3
2557,o/f4_arpeggios_c_fast_piano_o,o,f,arpeggios,1.0,3
2558,o/f4_scales_c_fast_piano_o,o,f,scales,1.0,3
2559,o/m2_arpeggios_f_fast_forte_o,o,m,arpeggios,0.0,3
2560,o/m2_scales_breathy_o,o,m,scales,0.0,3
2561,o/f6_arpeggios_lip_trill_o,o,f,arpeggios,1.0,3
2562,o/f6_scales_breathy_o,o,f,scales,1.0,3
2563,o/f3_scales_c_slow_forte_o,o,f,scales,1.0,3
2564,o/f1_scales_lip_trill_o,o,f,scales,1.0,3
2565,o/m5_arpeggios_vocal_fry_o,o,m,arpeggios,0.0,3
2566,o/m11_scales_f_fast_forte_o,o,m,scales,0.0,3
2567,o/f5_scales_c_fast_piano_o,o,f,scales,1.0,3
2568,o/m10_long_pp_o,o,m,long,0.0,3
2569,o/m2_arpeggios_c_fast_forte_o,o,m,arpeggios,0.0,3
2570,o/m3_scales_f_fast_piano_o,o,m,scales,0.0,3
2571,o/m2_long_forte_o,o,m,long,0.0,3
2572,o/f5_arpeggios_c_slow_forte_o,o,f,arpeggios,1.0,3
2573,o/m11_arpeggios_straight_o,o,m,arpeggios,0.0,3
2574,o/f3_arpeggios_vibrato_o,o,f,arpeggios,1.0,3
2575,o/m6_scales_breathy_o,o,m,scales,0.0,3
2576,o/f3_long_trillo_o,o,f,long,1.0,3
2577,o/m10_arpeggios_f_slow_forte_o,o,m,arpeggios,0.0,3
2578,o/m1_scales_straight_o,o,m,scales,0.0,3
2579,o/f9_long_messa_o,o,f,long,1.0,3
2580,o/m6_long_messa_o,o,m,long,0.0,3
2581,o/m9_long_straight_o,o,m,long,0.0,3
2582,o/f4_arpeggios_c_slow_forte_o,o,f,arpeggios,1.0,3
2583,o/m7_arpeggios_belt_o,o,m,arpeggios,0.0,3
2584,o/m11_long_inhaled_o,o,m,long,0.0,3
2585,o/m4_long_inhaled_o,o,m,long,0.0,3
2586,o/f6_scales_lip_trill_o,o,f,scales,1.0,3
2587,o/f7_scales_f_fast_forte_o,o,f,scales,1.0,3
2588,o/f5_scales_belt_o,o,f,scales,1.0,3
2589,o/m3_scales_vocal_fry_o,o,m,scales,0.0,3
2590,o/f4_arpeggios_f_slow_piano_o,o,f,arpeggios,1.0,3
2591,o/m9_scales_lip_trill_o,o,m,scales,0.0,3
2592,o/m11_scales_belt_o,o,m,scales,0.0,3
2593,o/f4_long_trillo_o,o,f,long,1.0,3
2594,o/m3_arpeggios_f_slow_piano_o,o,m,arpeggios,0.0,3
2595,o/f7_long_pp_o,o,f,long,1.0,3
2596,o/f6_arpeggios_f_fast_piano_o,o,f,arpeggios,1.0,3
2597,o/f1_scales_straight_o,o,f,scales,1.0,3
2598,o/f8_long_messa_o,o,f,long,1.0,3
2599,o/f4_long_straight_o,o,f,long,1.0,3
2600,o/f9_arpeggios_breathy_o,o,f,arpeggios,1.0,3
2601,o/f1_scales_f_slow_forte_o,o,f,scales,1.0,3
2602,o/m7_arpeggios_straight_o,o,m,arpeggios,0.0,3
2603,o/f9_scales_f_slow_forte_o,o,f,scales,1.0,3
2604,o/m8_scales_c_fast_forte_o,o,m,scales,0.0,3
2605,o/m1_scales_lip_trill_o,o,m,scales,0.0,3
2606,o/f2_arpeggios_straight_o,o,f,arpeggios,1.0,3
2607,o/f6_arpeggios_c_fast_forte_o,o,f,arpeggios,1.0,3
2608,o/f4_arpeggios_vocal_fry_o,o,f,arpeggios,1.0,3
2609,o/m7_scales_c_fast_forte_o,o,m,scales,0.0,3
2610,o/m2_arpeggios_belt_o,o,m,arpeggios,0.0,3
2611,o/m4_arpeggios_c_fast_forte_o,o,m,arpeggios,0.0,3
2612,o/f8_long_inhaled_o,o,f,long,1.0,3
2613,o/f5_arpeggios_f_fast_forte_o,o,f,arpeggios,1.0,3
2614,o/m9_arpeggios_f_slow_forte_o,o,m,arpeggios,0.0,3
2615,o/m6_scales_vibrato_o,o,m,scales,0.0,3
2616,o/m5_scales_f_fast_piano_o,o,m,scales,0.0,3
2617,o/f2_scales_f_slow_forte_o,o,f,scales,1.0,3
2618,o/f1_arpeggios_belt_c_o,o,f,arpeggios,1.0,3
2619,o/f6_scales_f_slow_forte_o,o,f,scales,1.0,3
2620,o/m1_scales_f_slow_forte_o,o,m,scales,0.0,3
2621,o/m10_arpeggios_f_slow_piano_o,o,m,arpeggios,0.0,3
2622,o/m10_arpeggios_c_slow_piano_o,o,m,arpeggios,0.0,3
2623,o/m3_arpeggios_c_fast_forte_o,o,m,arpeggios,0.0,3
2624,o/f4_scales_belt_o,o,f,scales,1.0,3
2625,o/m9_scales_c_slow_piano_o,o,m,scales,0.0,3
2626,o/m8_scales_f_sow_forte_o,o,m,scales,0.0,3
2627,o/m10_arpeggios_c_fast_piano_o,o,m,arpeggios,0.0,3
2628,o/f8_arpeggios_straight_o,o,f,arpeggios,1.0,3
2629,o/m7_scales_f_slow_piano_o,o,m,scales,0.0,3
2630,o/f8_arpeggios_f_slow_forte_o,o,f,arpeggios,1.0,3
2631,o/f7_arpeggios_f_slow_forte_o,o,f,arpeggios,1.0,3
2632,o/f9_scales_vocal_fry_o,o,f,scales,1.0,3
2633,o/f7_arpeggios_c_fast_forte_o,o,f,arpeggios,1.0,3
2634,o/m3_long_trillo_o,o,m,long,0.0,3
2635,o/m5_arpeggios_c_fast_piano_o,o,m,arpeggios,0.0,3
2637,o/f5_scales_vibrato_o,o,f,scales,1.0,3
2638,o/m9_scales_c_fast_piano_o,o,m,scales,0.0,3
2639,o/m5_scales_c_fast_forte_o,o,m,scales,0.0,3
2640,o/m6_arpeggios_c_slow_forte_o,o,m,arpeggios,0.0,3
2641,o/m7_arpeggios_vocal_fry_o,o,m,arpeggios,0.0,3
2642,o/m7_long_inhaled_o,o,m,long,0.0,3
2643,o/m10_arpeggios_f_fast_forte_o,o,m,arpeggios,0.0,3
2644,o/m1_arpeggios_lip_trill_o,o,m,arpeggios,0.0,3
2645,o/f8_arpeggios_c_slow_piano_o,o,f,arpeggios,1.0,3
2646,o/f6_scales_c_fast_forte_o,o,f,scales,1.0,3
2647,o/m4_long_trillo_o,o,m,long,0.0,3
2648,o/m7_long_trillo_o,o,m,long,0.0,3
2649,o/f1_scales_vocal_fry_o,o,f,scales,1.0,3
2650,o/f8_scales_belt_o,o,f,scales,1.0,3
2651,o/f8_arpeggios_f_slow_piano_o,o,f,arpeggios,1.0,3
2652,o/m8_scales_straight_o,o,m,scales,0.0,3
2653,o/m3_arpeggios_straight_o,o,m,arpeggios,0.0,3
2654,o/f3_long_inhaled_o,o,f,long,1.0,3
2655,o/m2_scales_c_slow_forte_o,o,m,scales,0.0,3
2656,o/f4_arpeggios_lip_trill_o,o,f,arpeggios,1.0,3
2657,o/m1_arpeggios_straight_o,o,m,arpeggios,0.0,3
2658,o/m11_scales_c_slow_forte_o,o,m,scales,0.0,3
2659,o/m3_arpeggios_vocal_fry_o,o,m,arpeggios,0.0,3
2660,o/f4_arpeggios_belt_o,o,f,arpeggios,1.0,3
2661,o/f9_arpeggios_straight_o,o,f,arpeggios,1.0,3
2662,o/f3_scales_belt_o,o,f,scales,1.0,3
2663,o/f6_scales_straight_o,o,f,scales,1.0,3
2664,o/m11_scales_vocal_fry_o,o,m,scales,0.0,3
2665,o/m3_long_inhaled_o,o,m,long,0.0,3
2666,o/f5_scales_c_fast_forte_o,o,f,scales,1.0,3
2667,o/f8_scales_c_slow_piano_o,o,f,scales,1.0,3
2668,o/f6_scales_vocal_fry_o,o,f,scales,1.0,3
2669,o/f6_arpeggios_c_slow_piano_o,o,f,arpeggios,1.0,3
2670,o/f8_scales_vibrato_o,o,f,scales,1.0,3
2671,o/m1_long_inhaled_o,o,m,long,0.0,3
2672,o/f8_long_trill_o,o,f,long,1.0,3
2673,o/f2_arpeggios_lip_trill_o,o,f,arpeggios,1.0,3
2674,o/f3_arpeggios_breathy_o,o,f,arpeggios,1.0,3
2675,o/m11_arpeggios_f_slow_piano_o,o,m,arpeggios,0.0,3
2676,o/m10_long_trillo_o,o,m,long,0.0,3
2677,o/m6_arpeggios_c_fast_forte_o,o,m,arpeggios,0.0,3
2678,o/m6_arpeggios_f_slow_forte_o,o,m,arpeggios,0.0,3
2679,o/m4_scales_c_slow_piano_o,o,m,scales,0.0,3
2680,o/m4_arpeggios_f_fast_forte_o,o,m,arpeggios,0.0,3
2681,o/f4_scales_vibrato_o,o,f,scales,1.0,3
2682,o/f9_long_trill_o,o,f,long,1.0,3
2683,o/f7_arpeggios_c_slow_forte_o,o,f,arpeggios,1.0,3
2684,o/f1_scales_f_fast_piano_o,o,f,scales,1.0,3
2685,o/m3_scales_c_slow_piano_o,o,m,scales,0.0,3
2686,o/f2_arepggios_f_fast_forte_o,o,f,arepggios,1.0,3
2687,o/f7_arpeggios_c_fast_piano_o,o,f,arpeggios,1.0,3
2688,o/m6_arpeggios_vocal_fry_o,o,m,arpeggios,0.0,3
2689,o/m9_arpeggios_c_slow_piano_o,o,m,arpeggios,0.0,3
2690,o/f1_arpeggios_straight_o,o,f,arpeggios,1.0,3
2691,o/m6_scales_f_slow_piano_o,o,m,scales,0.0,3
2692,o/m8_scales_vibrato_o,o,m,scales,0.0,3
2693,o/f6_arpeggios_belt_2_o,o,f,arpeggios,1.0,3
2694,o/f8_scales_vocal_fry_o,o,f,scales,1.0,3
2695,o/f8_scales_c_slow_forte_o,o,f,scales,1.0,3
2696,o/f3_arpeggios_belt_o,o,f,arpeggios,1.0,3
2697,o/f3_long_trill_o,o,f,long,1.0,3
2698,o/m10_scales_straight_o,o,m,scales,0.0,3
2699,o/m9_arpeggios_breathy_o,o,m,arpeggios,0.0,3
2700,o/m11_arpeggios_f_fast_forte_o,o,m,arpeggios,0.0,3
2701,o/m3_scales_c_fast_forte_o,o,m,scales,0.0,3
2702,o/m11_arpeggios_f_slow_forte_o,o,m,arpeggios,0.0,3
2703,o/f7_scales_belt_o,o,f,scales,1.0,3
2704,o/f9_scales_straight_o,o,f,scales,1.0,3
2705,o/f5_scales_vocal_fry_o,o,f,scales,1.0,3
2706,o/m3_arpeggios_f_slow_forte_o,o,m,arpeggios,0.0,3
2707,o/m4_scales_f_slow_forte_o,o,m,scales,0.0,3
2708,o/f8_scales_c_fast_piano_o,o,f,scales,1.0,3
2709,o/m8_arpeggios_c_slow_forte_o,o,m,arpeggios,0.0,3
2710,o/m8_arpeggios_c_slow_piano_o,o,m,arpeggios,0.0,3
2711,o/m4_scales_breathy_o,o,m,scales,0.0,3
2712,o/m11_arpeggios_c_slow_forte_o,o,m,arpeggios,0.0,3
2713,o/f7_arpeggios_breathy_o,o,f,arpeggios,1.0,3
2714,o/m8_arpeggios_f_slow_piano_o,o,m,arpeggios,0.0,3
2715,o/m8_arpeggios_f_fast_piano_o,o,m,arpeggios,0.0,3
2716,o/m9_scales_f_slow_forte_o,o,m,scales,0.0,3
2717,o/m3_arpeggios_breathy_o,o,m,arpeggios,0.0,3
2718,o/f8_arpeggios_c_fast_piano_o,o,f,arpeggios,1.0,3
2719,o/m10_long_messa_o,o,m,long,0.0,3
2720,o/f1_scales_c_slow_piano_o,o,f,scales,1.0,3
2721,o/m1_scales_belt_o,o,m,scales,0.0,3
2722,o/f2_scales_f_fast_piano_o,o,f,scales,1.0,3
2723,o/m1_scales_c_fast_piano_o,o,m,scales,0.0,3
2724,o/f9_scales_c_slow_forte_o,o,f,scales,1.0,3
2725,o/f9_arpeggios_belt_o,o,f,arpeggios,1.0,3
2726,o/f7_long_forte_o,o,f,long,1.0,3
2727,o/f5_scales_f_fast_piano_o,o,f,scales,1.0,3
2728,o/f7_arpeggios_belt_o,o,f,arpeggios,1.0,3
2729,o/f9_scales_f_slow_piano_o,o,f,scales,1.0,3
2730,o/m1_arpeggios_f_fast_forte_o,o,m,arpeggios,0.0,3
2731,o/m2_arpeggios_straight_o,o,m,arpeggios,0.0,3
2732,o/m1_arpeggios_f_fast_piano_o,o,m,arpeggios,0.0,3
2733,o/f2_scales_belt_o,o,f,scales,1.0,3
2734,o/m8_long_trill_o,o,m,long,0.0,3
2735,o/m4_scales_f_fast_piano_o,o,m,scales,0.0,3
2736,o/m4_scales_c_fast_forte_o,o,m,scales,0.0,3
2737,o/m5_arpeggios_c_slow_forte_o,o,m,arpeggios,0.0,3
2738,o/m6_scales_c_fast_piano_o,o,m,scales,0.0,3
2739,o/f2_scales_vocal_fry_o,o,f,scales,1.0,3
2740,o/m11_arpeggios_vibrato_o,o,m,arpeggios,0.0,3
2741,o/m11_arpeggios_lip_trill_o,o,m,arpeggios,0.0,3
2742,o/m10_arpeggios_c_slow_forte_o,o,m,arpeggios,0.0,3
2743,o/f8_arpeggios_c_slow_forte_o,o,f,arpeggios,1.0,3
2744,o/m2_scales_c_fast_forte_o,o,m,scales,0.0,3
2745,o/m1_scales_f_fast_piano_o,o,m,scales,0.0,3
2746,o/f3_arpeggios_straight_o,o,f,arpeggios,1.0,3
2747,o/m7_long_trill_o,o,m,long,0.0,3
2748,o/f4_arpeggios_f_slow_forte_o,o,f,arpeggios,1.0,3
2749,o/m8_arpeggios_f_fast_forte_o,o,m,arpeggios,0.0,3
2750,o/m5_long_trillo_o,o,m,long,0.0,3
2751,o/m4_long_forte_o,o,m,long,0.0,3
2752,o/m5_scales_c_fast_piano_o,o,m,scales,0.0,3
2753,o/f6_arpeggios_vibrato_o,o,f,arpeggios,1.0,3
2754,o/f1_scales_belt_o,o,f,scales,1.0,3
2755,o/m10_long_inhaled_o,o,m,long,0.0,3
2756,o/m8_scales_c_sow_forte_o,o,m,scales,0.0,3
2757,o/f7_arpeggios_straight_o,o,f,arpeggios,1.0,3
2758,o/f1_long_inhaled_o,o,f,long,1.0,3
2759,o/f6_long_inhaled_o,o,f,long,1.0,3
2760,o/m10_arpeggios_belt_o,o,m,arpeggios,0.0,3
2761,o/m2_long_trillo_o,o,m,long,0.0,3
2762,o/m6_scales_c_fast_forte_o,o,m,scales,0.0,3
2763,o/f6_arpeggios_belt_1_o,o,f,arpeggios,1.0,3
2764,o/m10_arpeggios_lip_trill_o,o,m,arpeggios,0.0,3
2765,o/m8_arpeggios_breathy_o,o,m,arpeggios,0.0,3
2766,o/f4_scales_c_slow_forte_o,o,f,scales,1.0,3
2767,o/f3_scales_straight_o,o,f,scales,1.0,3
2768,o/f5_long_trillo_o,o,f,long,1.0,3
2769,u/f7_scales_c_slow_piano_u,u,f,scales,1.0,4
2770,u/f4_arpeggios_lip_trill_u,u,f,arpeggios,1.0,4
2771,u/m10_arpeggios_straight_u,u,m,arpeggios,0.0,4
2772,u/m7_scales_c_slow_forte_u,u,m,scales,0.0,4
2773,u/f2_arpeggios_breathy_u,u,f,arpeggios,1.0,4
2774,u/f9_arpeggios_f_slow_piano_u,u,f,arpeggios,1.0,4
2775,u/m8_long_pp_u,u,m,long,0.0,4
2776,u/m8_arpeggios_f_slow_piano_u,u,m,arpeggios,0.0,4
2777,u/m1_long_inhaled_u,u,m,long,0.0,4
2778,u/m2_scales_f_fast_piano_u,u,m,scales,0.0,4
2779,u/m1_scales_lip_trill_u,u,m,scales,0.0,4
2780,u/f8_arpeggios_f_slow_piano_u,u,f,arpeggios,1.0,4
2781,u/f2_arpeggios_belt_u,u,f,arpeggios,1.0,4
2782,u/f4_arpeggios_vibrato_u,u,f,arpeggios,1.0,4
2783,u/f8_arpeggios_c_slow_piano_u,u,f,arpeggios,1.0,4
2784,u/m1_arpeggios_c_slow_piano_u,u,m,arpeggios,0.0,4
2785,u/f2_arpeggios_c_slow_piano_u,u,f,arpeggios,1.0,4
2786,u/f7_scales_f_fast_forte_u,u,f,scales,1.0,4
2787,u/f1_scales_f_slow_forte_u,u,f,scales,1.0,4
2788,u/m7_scales_straight_u,u,m,scales,0.0,4
2789,u/f8_arpeggios_f_slow_forte_u,u,f,arpeggios,1.0,4
2790,u/f8_scales_vibrato_u,u,f,scales,1.0,4
2791,u/f1_scales_vocal_fry_u,u,f,scales,1.0,4
2792,u/m1_scales_f_fast_piano_u,u,m,scales,0.0,4
2793,u/m2_arpeggios_f_fast_forte_u,u,m,arpeggios,0.0,4
2794,u/m4_scales_breathy_u,u,m,scales,0.0,4
2795,u/m1_scales_vibrato_u,u,m,scales,0.0,4
2796,u/m11_arpeggios_c_fast_forte_u,u,m,arpeggios,0.0,4
2797,u/f7_arpeggios_belt_u,u,f,arpeggios,1.0,4
2798,u/m1_arpeggios_f_slow_forte_u,u,m,arpeggios,0.0,4
2799,u/f7_arpeggios_c_slow_forte_u,u,f,arpeggios,1.0,4
2800,u/f8_arpeggios_f_fast_piano_u,u,f,arpeggios,1.0,4
2801,u/m9_scales_breathy_u,u,m,scales,0.0,4
2802,u/f1_scales_straight_u,u,f,scales,1.0,4
2803,u/m10_long_trillo_u,u,m,long,0.0,4
2804,u/f9_long_forte_u,u,f,long,1.0,4
2805,u/f4_scales_lip_trill_u,u,f,scales,1.0,4
2806,u/m9_arpeggios_c_slow_forte_u,u,m,arpeggios,0.0,4
2807,u/m3_long_messa_u,u,m,long,0.0,4
2808,u/f4_scales_c_fast_piano_u,u,f,scales,1.0,4
2809,u/m2_long_pp_u,u,m,long,0.0,4
2810,u/m6_arpeggios_c_fast_forte_u,u,m,arpeggios,0.0,4
2811,u/m4_arpeggios_c_slow_piano_u,u,m,arpeggios,0.0,4
2812,u/f3_scales_straight_u,u,f,scales,1.0,4
2813,u/m8_scales_f_fast_piano_u,u,m,scales,0.0,4
2814,u/f8_long_straight_u,u,f,long,1.0,4
2815,u/m9_arpeggios_f_slow_forte_u,u,m,arpeggios,0.0,4
2816,u/m6_arpeggios_f_fast_forte_u,u,m,arpeggios,0.0,4
2817,u/m1_scales_c_fast_forte_u,u,m,scales,0.0,4
2818,u/f8_arpeggios_vocal_fry_u,u,f,arpeggios,1.0,4
2819,u/m2_long_straight_u,u,m,long,0.0,4
2820,u/f3_scales_f_slow_forte_u,u,f,scales,1.0,4
2821,u/f1_scales_f_fast_piano_u,u,f,scales,1.0,4
2822,u/m11_scales_f_fast_forte_u,u,m,scales,0.0,4
2823,u/m9_arpeggios_f_fast_piano_u,u,m,arpeggios,0.0,4
2824,u/m4_arpeggios_vocal_fry_u,u,m,arpeggios,0.0,4
2825,u/m8_long_trill_u,u,m,long,0.0,4
2826,u/f9_arpeggios_vibrato_u,u,f,arpeggios,1.0,4
2827,u/m10_arpeggios_breathy_u,u,m,arpeggios,0.0,4
2828,u/m9_scales_c_slow_forte_u,u,m,scales,0.0,4
2829,u/f4_arpeggios_c_slow_forte_u,u,f,arpeggios,1.0,4
2830,u/m7_long_trill_u,u,m,long,0.0,4
2831,u/m11_scales_f_slow_forte_u,u,m,scales,0.0,4
2832,u/m3_arpeggios_f_fast_forte_u,u,m,arpeggios,0.0,4
2833,u/f1_arpeggios_c_fast_forte_u,u,f,arpeggios,1.0,4
2834,u/f3_arpeggios_breathy_u,u,f,arpeggios,1.0,4
2835,u/m5_arpeggios_c_slow_forte_u,u,m,arpeggios,0.0,4
2836,u/f1_long_straight_u,u,f,long,1.0,4
2837,u/m6_arpeggios_c_slow_forte_u,u,m,arpeggios,0.0,4
2838,u/f8_scales_breathy_u,u,f,scales,1.0,4
2839,u/f3_scales_belt_u,u,f,scales,1.0,4
2840,u/m1_arpeggios_f_fast_forte_u,u,m,arpeggios,0.0,4
2841,u/m8_scales_f_sow_forte_u,u,m,scales,0.0,4
2842,u/m1_arpeggios_c_slow_forte_u,u,m,arpeggios,0.0,4
2843,u/f9_scales_f_fast_forte_u,u,f,scales,1.0,4
2844,u/m4_long_straight_u,u,m,long,0.0,4
2845,u/m11_scales_c_fast_piano_u,u,m,scales,0.0,4
2846,u/m2_scales_f_fast_forte_u,u,m,scales,0.0,4
2847,u/m10_scales_c_slow_piano_u,u,m,scales,0.0,4
2848,u/m9_arpeggios_belt_u,u,m,arpeggios,0.0,4
2849,u/f5_arpeggios_straight_u,u,f,arpeggios,1.0,4
2850,u/f5_arpeggios_c_fast_piano_u,u,f,arpeggios,1.0,4
2851,u/m7_arpeggios_f_slow_forte_u,u,m,arpeggios,0.0,4
2852,u/m5_long_pp_u,u,m,long,0.0,4
2853,u/m1_straight_tone_scales_u,u,m,straight,0.0,4
2854,u/f5_scales_c_fast_piano_u,u,f,scales,1.0,4
2855,u/f7_long_straight_u,u,f,long,1.0,4
2856,u/m2_arpeggios_f_fast_piano_u,u,m,arpeggios,0.0,4
2857,u/f9_scales_c_fast_forte_u,u,f,scales,1.0,4
2858,u/m6_scales_vocal_fry_u,u,m,scales,0.0,4
2859,u/m2_long_trill_u,u,m,long,0.0,4
2860,u/f6_arpeggios_c_fast_piano_u,u,f,arpeggios,1.0,4
2861,u/f3_long_messa_u,u,f,long,1.0,4
2862,u/f6_scales_f_fast_forte_u,u,f,scales,1.0,4
2863,u/m5_arpeggios_vocal_fry_u,u,m,arpeggios,0.0,4
2864,u/m11_scales_breathy_u,u,m,scales,0.0,4
2865,u/m8_scales_breathy_u,u,m,scales,0.0,4
2866,u/f8_arpeggios_f_fast_forte_u,u,f,arpeggios,1.0,4
2867,u/f1_arpeggios_vibrato_u,u,f,arpeggios,1.0,4
2868,u/m3_scales_f_fast_forte_u,u,m,scales,0.0,4
2869,u/m5_arpeggios_f_slow_forte_u,u,m,arpeggios,0.0,4
2870,u/f7_arpeggios_f_fast_piano_u,u,f,arpeggios,1.0,4
2871,u/f8_scales_f_slow_forte_u,u,f,scales,1.0,4
2872,u/m11_arpeggios_straight_u,u,m,arpeggios,0.0,4
2873,u/m5_scales_lip_trill_u,u,m,scales,0.0,4
2874,u/m2_long_inhaled_u,u,m,long,0.0,4
2875,u/m4_scales_c_slow_forte_u,u,m,scales,0.0,4
2876,u/m8_long_forte_u,u,m,long,0.0,4
2877,u/m11_long_forte_u,u,m,long,0.0,4
2878,u/f8_arpeggios_breathy_u,u,f,arpeggios,1.0,4
2879,u/m2_scales_belt_u,u,m,scales,0.0,4
2880,u/f6_arpeggios_straight_u,u,f,arpeggios,1.0,4
2881,u/f3_scales_f_fast_piano_u,u,f,scales,1.0,4
2882,u/m3_long_straight_u,u,m,long,0.0,4
2883,u/m10_arpeggios_c_fast_forte_u,u,m,arpeggios,0.0,4
2884,u/m11_long_trill_u,u,m,long,0.0,4
2885,u/f5_scales_lip_trill_u,u,f,scales,1.0,4
2886,u/m4_arpeggios_straight_u,u,m,arpeggios,0.0,4
2887,u/m10_scales_vocal_fry_u,u,m,scales,0.0,4
2888,u/m7_scales_vocal_fry_u,u,m,scales,0.0,4
2889,u/f2_scales_f_fast_forte_u,u,f,scales,1.0,4
2890,u/f1_scales_f_slow_piano_u,u,f,scales,1.0,4
2891,u/f7_arpeggios_breathy_u,u,f,arpeggios,1.0,4
2892,u/f5_long_messa_u,u,f,long,1.0,4
2893,u/m3_long_inhaled_u,u,m,long,0.0,4
2894,u/m3_scales_c_fast_piano_u,u,m,scales,0.0,4
2895,u/m10_scales_straight_u,u,m,scales,0.0,4
2896,u/f4_scales_c_slow_piano_u,u,f,scales,1.0,4
2897,u/m1_arpeggios_f_fast_piano_u,u,m,arpeggios,0.0,4
2898,u/f6_scales_vocal_fry_u,u,f,scales,1.0,4
2899,u/m11_scales_c_fast_forte_u,u,m,scales,0.0,4
2900,u/f1_arpeggios_f_slow_piano_u,u,f,arpeggios,1.0,4
2901,u/f6_long_trill_u,u,f,long,1.0,4
2902,u/m8_scales_c_sow_forte_u,u,m,scales,0.0,4
2903,u/m6_scales_f_fast_piano_u,u,m,scales,0.0,4
2904,u/f2_scales_c_slow_piano_u,u,f,scales,1.0,4
2905,u/f2_arpeggios_lip_trill_u,u,f,arpeggios,1.0,4
2906,u/m8_scales_vibrato_u,u,m,scales,0.0,4
2907,u/f8_arpeggios_c_slow_forte_u,u,f,arpeggios,1.0,4
2908,u/m10_arpeggios_belt_u,u,m,arpeggios,0.0,4
2909,u/m4_arpeggios_belt_u,u,m,arpeggios,0.0,4
2910,u/m7_arpeggios_lip_trill_u,u,m,arpeggios,0.0,4
2911,u/f3_scales_lip_trill_u,u,f,scales,1.0,4
2912,u/f1_scales_belt_u,u,f,scales,1.0,4
2913,u/f8_scales_c_slow_piano_u,u,f,scales,1.0,4
2914,u/f2_scales_f_fast_piano_u,u,f,scales,1.0,4
2915,u/f5_scales_c_slow_forte_u,u,f,scales,1.0,4
2916,u/m3_arpeggios_breathy_u,u,m,arpeggios,0.0,4
2917,u/m6_arpeggios_vocal_fry_u,u,m,arpeggios,0.0,4
